41971%78574,41971,41971,78574
1221/38048,0.03,1221,38048
26407%59015,26407,26407,59015
14482%39368,14482,14482,39368
4716%76182,4716,4716,76182
35778+10119,45897,35778,10119
44342+46932,91274,44342,46932
34612-24531,10081,34612,24531
77745%39044,38701,77745,39044
18083+30239,48322,18083,30239
26994+59731,86725,26994,59731
55410%23283,8844,55410,23283
69592+2897,72489,69592,2897
5095+60620,65715,5095,60620
76216+1018,77234,76216,1018
69003/78033,0.88,69003,78033
1264+7047,8311,1264,7047
43433+50247,93680,43433,50247
55730%73660,55730,55730,73660
64393/62552,1.03,64393,62552
18488%22778,18488,18488,22778
18408+18479,36887,18408,18479
72457*17744,1285677008,72457,17744
30020/46961,0.64,30020,46961
54348+69470,123818,54348,69470
73499%42715,30784,73499,42715
43976%3788,2308,43976,3788
2104%75755,2104,2104,75755
57604*60016,3457161664,57604,60016
55271-31347,23924,55271,31347
43595+76500,120095,43595,76500
68095-67860,235,68095,67860
42469+17739,60208,42469,17739
60786/53834,1.13,60786,53834
2901%57064,2901,2901,57064
61804+15270,77074,61804,15270
50727/16605,3.05,50727,16605
5853+79805,85658,5853,79805
9425%42636,9425,9425,42636
74246/53799,1.38,74246,53799
8648-25204,-16556,8648,25204
75679%10722,625,75679,10722
78306*67561,5290431666,78306,67561
79643%37899,3845,79643,37899
42368%4302,3650,42368,4302
22901*27568,631334768,22901,27568
7686-2179,5507,7686,2179
41053+29392,70445,41053,29392
3957+68230,72187,3957,68230
8726*67407,588193482,8726,67407
52185+10880,63065,52185,10880
50342*60871,3064367882,50342,60871
8895-19485,-10590,8895,19485
1459%73725,1459,1459,73725
76521/24736,3.09,76521,24736
32103*11451,367611453,32103,11451
45827*41020,1879823540,45827,41020
43908/17668,2.49,43908,17668
32218/60441,0.53,32218,60441
44152*34572,1526422944,44152,34572
47019-26385,20634,47019,26385
16755/73291,0.23,16755,73291
48178-33511,14667,48178,33511
2737*34754,95121698,2737,34754
1400-80213,-78813,1400,80213
7434+17823,25257,7434,17823
75545+35928,111473,75545,35928
61370-7195,54175,61370,7195
40736-69335,-28599,40736,69335
47792+22558,70350,47792,22558
73196*61666,4513704536,73196,61666
22122*80314,1776706308,22122,80314
206+21301,21507,206,21301
69024%58800,10224,69024,58800
40061+18135,58196,40061,18135
70512/30398,2.32,70512,30398
54747/12007,4.56,54747,12007
63410/23766,2.67,63410,23766
57700/30390,1.9,57700,30390
31192+67331,98523,31192,67331
38724+65471,104195,38724,65471
16531%14273,2258,16531,14273
55028*33971,1869356188,55028,33971
47242%48327,47242,47242,48327
10670%62058,10670,10670,62058
43021%22876,20145,43021,22876
70773%43640,27133,70773,43640
75027-57620,17407,75027,57620
43061%3314,3293,43061,3314
57945/80262,0.72,57945,80262
48610+79586,128196,48610,79586
39504/24307,1.63,39504,24307
9384-67200,-57816,9384,67200
61123%11143,5408,61123,11143
20487-15070,5417,20487,15070
46677-3432,43245,46677,3432
59661*7651,456466311,59661,7651
14360*30621,439717560,14360,30621
28106*5659,159051854,28106,5659
28106*5659,159051854,830,13234
16714%45466,16714,16714,45466
28467-15626,12841,28467,15626
9789/64799,0.15,9789,64799
49289%74742,49289,49289,74742
1857-23901,-22044,1857,23901
20611/46622,0.44,20611,46622
75157-2293,72864,75157,2293
13493/80317,0.17,13493,80317
52300*4591,240109300,52300,4591
20829-55251,-34422,20829,55251
68654/72479,0.95,68654,72479
41857/4258,9.83,41857,4258
17255*40368,696549840,17255,40368
80062*74986,6003529132,80062,74986
13131+28827,41958,13131,28827
51910*72379,3757193890,51910,72379
52213%18750,14713,52213,18750
14356+38304,52660,14356,38304
46902+43976,90878,46902,43976
26789+47835,74624,26789,47835
60335%63797,60335,60335,63797
18349-9349,9000,18349,9349
75086+33760,108846,75086,33760
44712/28423,1.57,44712,28423
61032-16409,44623,61032,16409
3065/13591,0.23,3065,13591
51880/70880,0.73,51880,70880
45034-47399,-2365,45034,47399
946+7484,8430,946,7484
71209/73375,0.97,71209,73375
32965+21169,54134,32965,21169
15795%36920,15795,15795,36920
68142*62423,4253628066,68142,62423
510+54174,54684,510,54174
33017/545,60.58,33017,545
17621%56717,17621,17621,56717
6802-27618,-20816,6802,27618
66212+21782,87994,66212,21782
61770/35729,1.73,61770,35729
5343+69343,74686,5343,69343
13155+64065,77220,13155,64065
15084/34114,0.44,15084,34114
29909*65164,1948990076,29909,65164
8511+1196,9707,8511,1196
36351/22683,1.6,36351,22683
33552%65396,33552,33552,65396
70172/75858,0.93,70172,75858
49979+55840,105819,49979,55840
14137%71815,14137,14137,71815
22757-49479,-26722,22757,49479
10955*37567,411546485,10955,37567
51376*41556,2134981056,51376,41556
67698*25468,1724132664,67698,25468
36949%75597,36949,36949,75597
21146*48777,1031438442,21146,48777
10449-65311,-54862,10449,65311
74248/3817,19.45,74248,3817
73392%68368,5024,73392,68368
63941+39588,103529,63941,39588
12462+56139,68601,12462,56139
39493%7937,7745,39493,7937
34697+68864,103561,34697,68864
23841*67375,1606287375,23841,67375
76514-19097,57417,76514,19097
63114-31599,31515,63114,31599
80569*2773,223417837,80569,2773
36894+59814,96708,36894,59814
49938-33287,16651,49938,33287
33332/11973,2.78,33332,11973
41630-14188,27442,41630,14188
9376*39668,371927168,9376,39668
56891-74266,-17375,56891,74266
20142+62272,82414,20142,62272
57630-63944,-6314,57630,63944
4370%20057,4370,4370,20057
43512/20159,2.16,43512,20159
49569*12427,615993963,49569,12427
63000+70636,133636,63000,70636
27386+13508,40894,27386,13508
78497*53649,4211285553,78497,53649
19501+37450,56951,19501,37450
72585-49918,22667,72585,49918
43121/10191,4.23,43121,10191
2288/41319,0.06,2288,41319
68500*4796,328526000,68500,4796
30500%7266,1436,30500,7266
424/10395,0.04,424,10395
14460+8000,22460,14460,8000
64863*74137,4808748231,64863,74137
9120-48697,-39577,9120,48697
69707%31048,7611,69707,31048
19253%31760,19253,19253,31760
46076%34142,11934,46076,34142
77283+59806,137089,77283,59806
49474+16035,65509,49474,16035
41485*35676,1480018860,41485,35676
10799*59673,644408727,10799,59673
57924%21544,14836,57924,21544
1559/71703,0.02,1559,71703
20583*36328,747739224,20583,36328
48291/18778,2.57,48291,18778
60621-17806,42815,60621,17806
66159%11785,7234,66159,11785
59819/5451,10.97,59819,5451
18023/9613,1.87,18023,9613
75803*71596,5427191588,75803,71596
15032%55588,15032,15032,55588
52446-32001,20445,52446,32001
3050%72899,3050,3050,72899
70176-3182,66994,70176,3182
48661*6438,313279518,48661,6438
79310%38863,1584,79310,38863
30439+8423,38862,30439,8423
36122-35339,783,36122,35339
42448/46480,0.91,42448,46480
40831%50277,40831,40831,50277
68479*48598,3327942442,68479,48598
73079/56976,1.28,73079,56976
50120-78605,-28485,50120,78605
20192*41425,836453600,20192,41425
68764/20745,3.31,68764,20745
43041*28099,1209409059,43041,28099
17088%61911,17088,17088,61911
63593+42978,106571,63593,42978
51905+80567,132472,51905,80567
80739*723,58374297,80739,723
73041-41061,31980,73041,41061
34161-23828,10333,34161,23828
69865%51083,18782,69865,51083
58855%64902,58855,58855,64902
60524%78978,60524,60524,78978
35843+32873,68716,35843,32873
10233-32926,-22693,10233,32926
5006+13183,18189,5006,13183
65313+38791,104104,65313,38791
56089/46805,1.2,56089,46805
39829*18955,754958695,39829,18955
77195-22106,55089,77195,22106
9072/4246,2.14,9072,4246
23078/23457,0.98,23078,23457
15165-29853,-14688,15165,29853
63252+60006,123258,63252,60006
30843/37854,0.81,30843,37854
36951/67298,0.55,36951,67298
14796%52701,14796,14796,52701
19246-78769,-59523,19246,78769
7084*22994,162889496,7084,22994
8552%44732,8552,8552,44732
68755*26392,1814581960,68755,26392
46129%77099,46129,46129,77099
24866%67987,24866,24866,67987
33859*34010,1151544590,33859,34010
77191/58495,1.32,77191,58495
75554-43225,32329,75554,43225
58507/35379,1.65,58507,35379
65397/72156,0.91,65397,72156
75013/53536,1.4,75013,53536
71478*71708,5125544424,71478,71708
57541%18961,658,57541,18961
23299+30958,54257,23299,30958
54486%12953,2674,54486,12953
78118/45124,1.73,78118,45124
55017/1127,48.82,55017,1127
466*660,307560,466,660
27305/49875,0.55,27305,49875
47701+58523,106224,47701,58523
58723*70707,4152127161,58723,70707
5204-36349,-31145,5204,36349
42999/41181,1.04,42999,41181
23250*7499,174351750,23250,7499
16792*56252,944583584,16792,56252
77863*41589,3238244307,77863,41589
69290*15542,1076905180,69290,15542
79937+22431,102368,79937,22431
41543/67579,0.61,41543,67579
26271%30691,26271,26271,30691
24836/25647,0.97,24836,25647
67819/28545,2.38,67819,28545
6268+24770,31038,6268,24770
50941/63810,0.8,50941,63810
21522/16598,1.3,21522,16598
52487+43718,96205,52487,43718
27190+940,28130,27190,940
71923*25097,1805051531,71923,25097
48633+58829,107462,48633,58829
47937*40479,1940441823,47937,40479
26893+57960,84853,26893,57960
40088%45020,40088,40088,45020
57769-52046,5723,57769,52046
29064%6262,4016,29064,6262
76417-30846,45571,76417,30846
50921+38260,89181,50921,38260
18287/23416,0.78,18287,23416
45873-21700,24173,45873,21700
75365+3186,78551,75365,3186
32574-18733,13841,32574,18733
48531-29362,19169,48531,29362
1725*65749,113417025,1725,65749
12243/77559,0.16,12243,77559
56939-23303,33636,56939,23303
22977/17651,1.3,22977,17651
41243%4370,1913,41243,4370
42072%75725,42072,42072,75725
67941-29305,38636,67941,29305
63425/18498,3.43,63425,18498
73282-64263,9019,73282,64263
22546*35152,792536992,22546,35152
16118%37647,16118,16118,37647
79368*62732,4978913376,79368,62732
37403%1154,475,37403,1154
23765%33726,23765,23765,33726
17956%42286,17956,17956,42286
40040+43743,83783,40040,43743
51501-60703,-9202,51501,60703
59303*29308,1738052324,59303,29308
45819-32337,13482,45819,32337
35689-77802,-42113,35689,77802
55137%71598,55137,55137,71598
75662-44691,30971,75662,44691
73994+8312,82306,73994,8312
13575-25200,-11625,13575,25200
11140*5051,56268140,11140,5051
41309%20923,20386,41309,20923
37509/44508,0.84,37509,44508
29277%27644,1633,29277,27644
8944%13941,8944,8944,13941
55608*10951,608963208,55608,10951
77540%46395,31145,77540,46395
42172%80157,42172,42172,80157
12411-9083,3328,12411,9083
40919/61055,0.67,40919,61055
35685%10417,4434,35685,10417
22401/79833,0.28,22401,79833
71756+28847,100603,71756,28847
10220-50138,-39918,10220,50138
68806%14052,12598,68806,14052
76192+12922,89114,76192,12922
71668%40920,30748,71668,40920
35162+9966,45128,35162,9966
14404/52334,0.28,14404,52334
56282%38454,17828,56282,38454
720+44464,45184,720,44464
8272%75881,8272,8272,75881
9074/32062,0.28,9074,32062
17700+6960,24660,17700,6960
4142-32928,-28786,4142,32928
76430%20203,15821,76430,20203
63972/14634,4.37,63972,14634
18833+68548,87381,18833,68548
4766/64421,0.07,4766,64421
60734/71426,0.85,60734,71426
51563/54961,0.94,51563,54961
68299-62115,6184,68299,62115
62167-1352,60815,62167,1352
57535/15656,3.67,57535,15656
58528%61952,58528,58528,61952
46217%53496,46217,46217,53496
46039-39132,6907,46039,39132
17730%14970,2760,17730,14970
4144/39472,0.1,4144,39472
13428%18252,13428,13428,18252
31738-67871,-36133,31738,67871
33776/46165,0.73,33776,46165
19938/20540,0.97,19938,20540
15202%6043,3116,15202,6043
58736/35063,1.68,58736,35063
67228*28247,1898989316,67228,28247
69036/58476,1.18,69036,58476
35333+64682,100015,35333,64682
61331%65200,61331,61331,65200
17902/77589,0.23,17902,77589
69901-2043,67858,69901,2043
31429-48312,-16883,31429,48312
44312-72900,-28588,44312,72900
72593%79303,72593,72593,79303
5140*65084,334531760,5140,65084
74972-10939,64033,74972,10939
66238*54278,3595266164,66238,54278
44466*54911,2441672526,44466,54911
46914*73654,3455403756,46914,73654
28632-1507,27125,28632,1507
37904-69373,-31469,37904,69373
12014-6343,5671,12014,6343
48018+37931,85949,48018,37931
48829-67383,-18554,48829,67383
35308/17625,2,35308,17625
58515+12413,70928,58515,12413
68851/48047,1.43,68851,48047
18881+24575,43456,18881,24575
29366-2584,26782,29366,2584
64205-44675,19530,64205,44675
9217+61940,71157,9217,61940
15247/4954,3.08,15247,4954
1007+35678,36685,1007,35678
52180-39464,12716,52180,39464
75988+16628,92616,75988,16628
13201%4969,3263,13201,4969
10911%64654,10911,10911,64654
23722*6219,147527118,23722,6219
7734%10517,7734,7734,10517
8988+41788,50776,8988,41788
70042+68441,138483,70042,68441
15914/70346,0.23,15914,70346
61573*46191,2844118443,61573,46191
28783%4351,2677,28783,4351
64062/69098,0.93,64062,69098
59150*9787,578901050,59150,9787
79724*37866,3018828984,79724,37866
266/8119,0.03,266,8119
16258/56406,0.29,16258,56406
68762*59016,4058058192,68762,59016
970+40747,41717,970,40747
27501*69608,1914289608,27501,69608
40207-18645,21562,40207,18645
30573*5184,158490432,30573,5184
48758-25260,23498,48758,25260
68197%40103,28094,68197,40103
74416/61225,1.22,74416,61225
3633*14894,54109902,3633,14894
58666%9045,4396,58666,9045
3260+70621,73881,3260,70621
35045/41014,0.85,35045,41014
33730*31678,1068498940,33730,31678
37356%44876,37356,37356,44876
12334*17690,218188460,12334,17690
28253%1636,441,28253,1636
47733+56538,104271,47733,56538
7480-27829,-20349,7480,27829
80126+38586,118712,80126,38586
32346*51242,1657473732,32346,51242
49726*69332,3447603032,49726,69332
18695-25841,-7146,18695,25841
24240%6081,5997,24240,6081
63397/79600,0.8,63397,79600
29184/25257,1.16,29184,25257
71274*39644,2825586456,71274,39644
61911%73498,61911,61911,73498
61911%73498,61911,14737,732
46670/16536,2.82,46670,16536
21456+57745,79201,21456,57745
46137-38616,7521,46137,38616
13694-21138,-7444,13694,21138
47769*33635,1606710315,47769,33635
22706+79236,101942,22706,79236
49395+27263,76658,49395,27263
18259/9009,2.03,18259,9009
40357%8213,7505,40357,8213
28601%37105,28601,28601,37105
38748%36007,2741,38748,36007
12654+54262,66916,12654,54262
13909*70320,978080880,13909,70320
38481*40020,1540009620,38481,40020
40044-34532,5512,40044,34532
9564-4336,5228,9564,4336
20042+3923,23965,20042,3923
22282+22912,45194,22282,22912
48854*3125,152668750,48854,3125
15689*63333,993631437,15689,63333
29193*1135,33134055,29193,1135
39239%74279,39239,39239,74279
10939+19481,30420,10939,19481
62907-42057,20850,62907,42057
97+9395,9492,97,9395
53031*45961,2437357791,53031,45961
60869%64213,60869,60869,64213
38321*8178,313389138,38321,8178
36937-50271,-13334,36937,50271
67425*30949,2086736325,67425,30949
25870*52478,1357605860,25870,52478
2439+9624,12063,2439,9624
43772*27810,1217299320,43772,27810
36967*31553,1166419751,36967,31553
10744/24694,0.44,10744,24694
34173*74351,2540796723,34173,74351
9032-3274,5758,9032,3274
4570*34596,158103720,4570,34596
38324-72079,-33755,38324,72079
3061%18810,3061,3061,18810
74153%48278,25875,74153,48278
9087+24072,33159,9087,24072
61246*16066,983978236,61246,16066
20339*13179,268047681,20339,13179
46635%7152,3723,46635,7152
21881/16847,1.3,21881,16847
69004%23439,22126,69004,23439
73007-43693,29314,73007,43693
37390-13912,23478,37390,13912
48468-45924,2544,48468,45924
78700-52473,26227,78700,52473
52502*7421,389617342,52502,7421
51391*34993,1798325263,51391,34993
3867+51717,55584,3867,51717
40210*10410,418586100,40210,10410
17079%42931,17079,17079,42931
60007-45478,14529,60007,45478
8968-49429,-40461,8968,49429
61848*19562,1209870576,61848,19562
72170+49113,121283,72170,49113
22450*46335,1040220750,22450,46335
16408/47797,0.34,16408,47797
49193-68316,-19123,49193,68316
3075%64354,3075,3075,64354
51090+1976,53066,51090,1976
26984-18350,8634,26984,18350
33315*31818,1060016670,33315,31818
78587*37305,2931688035,78587,37305
19398+69549,88947,19398,69549
77438/36558,2.12,77438,36558
63674/49027,1.3,63674,49027
11107/12259,0.91,11107,12259
26010-44103,-18093,26010,44103
57102*12013,685966326,57102,12013
46024+8124,54148,46024,8124
66570-80499,-13929,66570,80499
19203*2735,52520205,19203,2735
71579-38233,33346,71579,38233
44452+75586,120038,44452,75586
58299/71886,0.81,58299,71886
62252+13703,75955,62252,13703
6649%77619,6649,6649,77619
64017%27922,8173,64017,27922
34601*72304,2501790704,34601,72304
48148-22590,25558,48148,22590
76138+58892,135030,76138,58892
55378*75401,4175556578,55378,75401
342/48747,0.01,342,48747
23851%28439,23851,23851,28439
23223*64597,1500136131,23223,64597
58333+29084,87417,58333,29084
53499%75058,53499,53499,75058
7459/58040,0.13,7459,58040
72670%13718,4080,72670,13718
15630+30748,46378,15630,30748
77381-49945,27436,77381,49945
34247*46257,1584163479,34247,46257
79304*61349,4865221096,79304,61349
21890+72166,94056,21890,72166
48797/13156,3.71,48797,13156
31067+40397,71464,31067,40397
13794*42794,590300436,13794,42794
30127-65017,-34890,30127,65017
18078+6873,24951,18078,6873
54995+36529,91524,54995,36529
46807/37319,1.25,46807,37319
39237/52975,0.74,39237,52975
4480*40284,180472320,4480,40284
74698*79780,5959406440,74698,79780
8453*36005,304350265,8453,36005
27635-29739,-2104,27635,29739
75022/75246,1,75022,75246
13689%10839,2850,13689,10839
12147/26913,0.45,12147,26913
44588%10811,1344,44588,10811
77365-68266,9099,77365,68266
67271*72622,4885354562,67271,72622
9879-68385,-58506,9879,68385
53050%44990,8060,53050,44990
46472/6761,6.87,46472,6761
34294*6368,218384192,34294,6368
70379*28912,2034797648,70379,28912
9855%30260,9855,9855,30260
5792+14057,19849,5792,14057
57589+29818,87407,57589,29818
56092/23099,2.43,56092,23099
19514-41097,-21583,19514,41097
57020%30565,26455,57020,30565
78871/48951,1.61,78871,48951
6926-27924,-20998,6926,27924
9148+79328,88476,9148,79328
44119+25211,69330,44119,25211
6726%8801,6726,6726,8801
57020/61133,0.93,57020,61133
55189-26469,28720,55189,26469
66314%28467,9380,66314,28467
38616%56298,38616,38616,56298
50945*58320,2971112400,50945,58320
61838+80444,142282,61838,80444
42561-73872,-31311,42561,73872
21065-65411,-44346,21065,65411
76440*502,38372880,76440,502
77698/35156,2.21,77698,35156
28881*20154,582067674,28881,20154
14081-29733,-15652,14081,29733
44162+20332,64494,44162,20332
70622%2720,2622,70622,2720
80671%49287,31384,80671,49287
25944+8030,33974,25944,8030
63557%64754,63557,63557,64754
67788-25921,41867,67788,25921
62913+43718,106631,62913,43718
13965%41459,13965,13965,41459
71185+37130,108315,71185,37130
11526%22866,11526,11526,22866
